geneID	epidermis	cortex	columella	stelle	endodermis
AT1G01010	20.7048	6.921819999999999	4.38227	2.54411	36.226459999999996
AT1G01020	14.1735	18.5745	17.7778	25.0419	17.5134
AT1G01030	0.7086359999999999	3.27137	1.57606	0.671469	4.528795
AT1G01040	1.12199	2.22749	3.80544	6.3583300000000005	4.48677
AT1G01046	0.176446	0.259984	1.47907	1.1822	1.1075244999999998
AT1G01050	86.7392	140.64	110.90899999999999	85.6639	94.7414
AT1G01060	6.716139999999999	36.3155	66.6292	36.1562	34.29475
AT1G01070	0.26601199999999997	0.872467	1.8161200000000002	0.953369	5.0448125
AT1G01073	0.0	0.0	0.0	0.0	0.0
AT1G01080	0.669571	0.906207	4.04366	2.9226400000000003	2.156315
AT1G01090	53.5948	304.668	50.4091	175.972	183.57675
AT1G01100	284.008	503.93199999999996	213.91400000000002	682.2460000000001	494.65700000000004
AT1G01110	5.53627	12.7184	3.45931	29.0224	25.08135
AT1G01115	0.0	0.0	0.0	0.0	0.0
AT1G01120	13.0365	0.9064129999999999	0.190431	0.128575	43.030735
AT1G01130	5.079269999999999	9.90997	0.989603	2.49986	9.233345
AT1G01140	23.5541	2.99464	0.494526	0.5471189999999999	4.63607
AT1G01150	0.0566298	0.01707	0.0544961	0.103828	0.018557499999999998
AT1G01160	11.4014	21.648000000000003	19.271	45.8311	31.38605
AT1G01170	8.8401	5.48455	5.54248	5.758830000000001	7.436755
AT1G01180	2.7937	0.380745	6.00173	0.22181700000000001	0.4358775
AT1G01183	0.0	0.0	0.0	0.0	1.197678
AT1G01190	0.0148986	0.0115887	0.0	0.0350741	0.07623255
AT1G01200	2.0582599999999998	3.98138	0.478602	1.26745	7.20664
AT1G01210	4.6273599999999995	7.2047	6.554130000000001	15.6543	9.287765
AT1G01220	6.15384	14.1918	5.03756	8.97025	7.943245
AT1G01225	3.0743099999999997	5.13339	1.35311	5.9209	4.832735
AT1G01230	48.553999999999995	58.1946	54.7579	38.3835	53.12845
AT1G01240	6.12934	3.55461	19.0513	7.6383399999999995	5.28077
AT1G01250	0.0	0.0	0.0	0.0	0.0
AT1G01260	4.61891	8.81259	14.4814	9.66106	5.79605
AT1G01270	0.0	0.0	0.0	0.0	0.0
AT1G01280	0.0	0.0	0.023893900000000003	0.0193553	0.00621245
AT1G01290	4.56034	11.2303	7.80974	13.7519	9.372875
AT1G01300	33.5758	38.8498	95.8939	44.5395	32.8731
AT1G01305	0.0476918	0.10335899999999999	1.22614	0.08422339999999999	0.022449599999999997
AT1G01310	0.0347434	0.0924892	0.327865	0.141905	0.0977922
AT1G01320	1.01603	1.3719299999999999	3.9426	5.146730000000001	1.7355740000000002
AT1G01340	0.570815	0.666946	0.722681	0.3065	5.436644
AT1G01350	5.48765	6.54892	9.46035	9.019960000000001	7.0071650000000005
AT1G01355	0.046212699999999995	0.0326668	0.0	0.020637700000000002	0.08807939999999999
AT1G01360	32.0394	10.3988	29.9369	9.53404	46.70825
AT1G01370	4.8552599999999995	9.74525	3.16918	20.7734	13.937295
AT1G01380	13.8536	2.29862	2.90607	10.0506	8.344412499999999
AT1G01390	0.00718642	0.011218500000000001	0.0	0.0	0.0269527
AT1G01400	0.0366374	0.0173948	0.0	0.0106874	0.028312200000000003
AT1G01410	0.0	0.0	0.0	0.0	0.00618255
AT1G01420	0.0	0.06441240000000001	0.00975071	0.00770864	0.0077398
AT1G01430	22.3196	48.3044	2.9405200000000002	19.5541	28.61045
AT1G01440	8.72733	6.63599	6.5237	8.29842	5.961785
AT1G01448	3.3932	3.75356	3.5639999999999996	6.05779	5.42461
AT1G01450	0.24224899999999996	0.49082600000000004	0.333623	0.783399	0.2959925
AT1G01453	7.21652	0.0578415	0.043596300000000004	0.0946842	0.0989451
AT1G01460	0.0181657	0.0143571	0.0575496	0.0	0.0087352
AT1G01470	192.95	18.0581	491.17800000000005	9.963230000000001	43.49264
AT1G01471	0.0	0.0	0.308702	0.0863413	0.0
AT1G01480	0.745683	0.394909	3.99358	0.215115	17.068285
AT1G01490	23.3504	22.1272	11.9997	0.817545	13.69825
AT1G01500	4.30041	2.2044099999999998	16.6538	0.9895799999999999	4.8194099999999995
AT1G01510	16.0527	30.9168	25.6356	47.246	26.434
AT1G01520	1.05774	0.300345	1.6739400000000002	0.622671	0.42408049999999997
AT1G01530	0.060969600000000006	0.022863099999999997	0.146068	0.0	0.0318768
AT1G01540	28.9394	28.7246	21.0039	15.3077	31.42765
AT1G01550	86.5215	60.0251	217.93099999999998	33.101	94.0437
AT1G01560	2.58701	0.49244499999999997	3.5446	0.666916	1.849268
AT1G01570	4.2103	0.549859	64.67	0.286601	7.12016
AT1G01580	8.739180000000001	0.321573	61.1734	0.0163096	0.16350409999999999
AT1G01590	0.00680576	0.0	0.0	0.0	0.003243095
AT1G01600	0.221428	0.0690246	0.0346298	0.050921100000000004	0.13717200000000002
AT1G01610	0.11370799999999999	0.135108	0.5331229999999999	0.150835	3.7001209999999998
AT1G01620	615.7090000000001	504.26	218.563	397.63	1083.751
AT1G01630	48.31	52.7628	68.7562	5.08676	29.78085
AT1G01640	4.939080000000001	2.11407	14.5161	1.54083	2.763115
AT1G01650	53.0282	27.7167	104.99	23.4879	30.10875
AT1G01660	3.3344400000000003	0.188701	0.46072799999999997	0.06571460000000001	0.23904799999999998
AT1G01670	0.19676400000000002	1.40081	1.86238	0.210252	0.7471265
AT1G01680	0.0601766	0.247482	0.498567	0.0883055	1.3981065
AT1G01690	1.59117	6.00438	4.09578	11.9453	5.5931
AT1G01695	0.0777064	0.165621	0.483764	0.146637	0.225164
AT1G01700	0.055537	0.158618	0.143707	2.33701	0.217065
AT1G01710	4.33303	6.240469999999999	9.99473	6.37942	9.29406
AT1G01720	688.578	219.472	710.4680000000001	119.042	376.583
AT1G01725	34.1946	11.0813	13.1764	11.5784	21.0723
AT1G01730	34.4971	24.893	18.5811	32.6585	30.2521
AT1G01740	10.2826	3.86721	3.8101800000000003	5.84811	6.613965
AT1G01750	192.49599999999998	5.79979	4.03357	5.29735	7.93102
AT1G01760	2.0017400000000003	4.89318	2.69995	7.5124	3.86836
AT1G01770	1.48499	1.73348	3.6154300000000004	3.58431	1.801745
AT1G01780	29.9523	7.91308	5.85102	32.9	11.9683
AT1G01790	4.0398	6.15437	1.63988	7.68681	6.271134999999999
AT1G01800	74.153	81.1678	109.721	42.42100000000001	66.243
AT1G01810	2.73318	1.27692	3.20642	1.7671400000000002	1.8234400000000002
AT1G01820	31.223000000000003	28.9981	15.3953	29.6935	31.69285
AT1G01830	8.118139999999999	12.0392	3.10513	5.40766	12.3872
AT1G01840	0.793473	1.86313	0.735759	3.3716199999999996	2.68756
AT1G01860	0.959636	3.50496	1.9094799999999998	5.5604	4.51677
AT1G01870	0.0	0.0	0.0	0.0	0.0
AT1G01880	0.29446700000000003	0.350103	1.13142	2.0975900000000003	0.610093
AT1G01890	0.0	0.0	0.0	0.0	0.0
AT1G01900	0.29046900000000003	0.972065	1.62525	11.2315	2.1481435
AT1G01910	40.8026	62.4748	33.845	74.3286	48.17345
AT1G01920	8.19627	15.7243	14.6265	27.8795	14.018365
AT1G01930	5.5928	6.20501	8.48146	9.14466	6.46577
AT1G01940	10.4352	15.1634	17.3006	31.1736	21.8696
AT1G01950	11.3651	14.079	13.4146	17.5308	15.852599999999999
AT1G01960	18.2356	41.9838	27.3253	39.9132	25.5514
AT1G01970	1.14857	3.3122800000000003	2.1068599999999997	3.4652300000000005	2.8392
AT1G01980	0.0223834	0.052927199999999994	0.09177	0.0321455	0.055806499999999995
AT1G01990	9.94563	10.5319	24.563000000000002	13.4178	14.9749
AT1G02000	34.6136	32.8899	114.178	10.8998	38.5691
AT1G02010	2.7421900000000003	2.83953	3.73265	2.89778	2.478155
AT1G02020	2.4657400000000003	2.18487	5.96312	4.83041	4.25295
AT1G02030	0.591266	0.17308099999999998	0.677688	0.20670500000000003	0.8327495
AT1G02040	0.086988	0.0161135	0.050511099999999996	0.108072	0.0176569
AT1G02050	2.76629	3.27115	2.9817299999999998	7.76613	4.585885
AT1G02060	1.4603	3.34277	2.79549	8.00544	3.642085
AT1G02065	0.0	0.0	0.0	0.0	0.003529755
AT1G02070	0.43920200000000004	0.0	0.239798	0.0	0.00914305
AT1G02074	0.0	0.0	0.0	0.0	0.0
AT1G02080	20.9623	27.5349	46.2369	40.9422	23.57885
AT1G02090	55.3719	55.3196	57.4609	79.0688	68.4705
AT1G02100	20.4931	29.5323	29.5715	31.3934	26.681150000000002
AT1G02110	6.48576	9.97884	8.63777	21.4213	12.331010000000001
AT1G02120	21.2187	15.4876	19.6909	17.5212	17.04845
AT1G02130	32.0861	73.8572	46.9608	73.0512	64.12610000000001
AT1G02136	0.0	0.0	0.30027800000000004	0.0	0.203881
AT1G02140	96.4427	133.404	97.07	202.13	152.035
AT1G02145	10.3619	25.7723	13.4597	22.7989	16.09451
AT1G02150	4.95581	9.06597	7.99586	19.7258	10.734915
AT1G02160	18.1787	32.1283	21.6307	40.9236	28.97385
AT1G02170	34.8743	22.0205	25.7277	16.3495	27.8364
AT1G02180	1.98928	1.94354	1.75862	3.7764300000000004	2.553675
AT1G02190	0.372768	0.07124989999999999	0.348979	0.0785767	0.197849
AT1G02205	0.0443575	0.514063	0.342627	0.134997	8.301034999999999
AT1G02210	0.0	0.0	0.0	0.0	0.0
AT1G02220	1.74288	2.61543	1.10544	0.212182	2.2722045
AT1G02228	0.0	0.0	0.0	0.0	0.0
AT1G02230	117.99700000000001	4.3362300000000005	69.2617	0.787564	17.078120000000002
AT1G02250	0.8623860000000001	0.141805	0.20797600000000002	0.0623523	0.371977
AT1G02260	8.57152	12.6194	2.89581	0.65652	3.2070350000000003
AT1G02270	37.3959	13.3963	32.6028	6.70573	29.82125
AT1G02280	4.44718	12.7004	7.444960000000001	25.3749	16.0371
AT1G02290	0.8558950000000001	4.8087	1.19593	8.33915	4.137275
AT1G02300	0.0469841	0.0360414	0.05700209999999999	0.0	0.03574785
AT1G02305	51.6944	12.8316	55.5258	8.4673	61.7382
AT1G02310	8.30162	1.73784	1.8020599999999998	0.431039	7.94863
AT1G02320	0.24635300000000002	0.18785	0.305734	0.12522	0.11957349999999999
AT1G02330	17.4256	24.7355	23.2023	37.4798	24.113349999999997
AT1G02335	0.13631300000000002	4.41742	50.8051	1.87873	1.2038630000000001
AT1G02340	6.02968	2.83305	0.182496	0.267913	1.84543
AT1G02350	0.852992	1.9644	0.8463459999999999	1.9241	1.3703219999999998
AT1G02360	55.4953	0.9653889999999999	20.0649	0.17666099999999998	1.5335420000000002
AT1G02370	3.49686	5.90581	3.03914	18.6142	7.12898
AT1G02380	4.38693	0.211794	0.502699	1.07208	0.60327
AT1G02390	33.5567	1.70059	9.1152	1.0126700000000002	0.8791315000000002
AT1G02391	0.0	0.0	0.0	0.0	0.0
AT1G02400	31.8281	3.3906300000000003	5.11725	5.51331	33.68078
AT1G02405	0.388182	0.12488099999999999	0.030624000000000002	0.8662350000000001	0.10910399999999999
AT1G02410	10.9172	19.1619	18.9577	16.9001	16.036
AT1G02420	1.04596	2.8843	3.5571099999999998	5.86869	3.5008800000000004
AT1G02430	4.11109	0.9000290000000001	1.1695799999999998	1.04913	1.66368
AT1G02440	0.39108699999999996	0.0551883	0.151509	0.0332864	0.21567095000000003
AT1G02450	1.6269	0.102775	0.535111	0.194654	1.065498
AT1G02460	0.201511	0.389384	0.23916300000000001	0.321461	9.020594000000001
AT1G02470	0.17668599999999998	0.132096	0.14538	0.0	0.03332865
AT1G02475	0.746657	0.863719	7.0316399999999994	0.622989	0.5962879999999999
AT1G02480	0.0	0.0	0.0	0.0	0.0
AT1G02490	0.15418199999999999	0.23294	0.0	0.156304	0.30502450000000003
AT1G02500	197.618	488.61400000000003	214.523	264.272	663.8875
AT1G02510	0.0755806	0.114936	0.391867	0.13233499999999998	0.4505485
AT1G02520	10.949000000000002	2.1707799999999997	36.8059	3.67435	2.7426649999999997
AT1G02530	0.169488	0.11319800000000001	2.7177700000000002	1.09102	0.1489295
AT1G02540	0.166148	0.0207722	0.349143	0.051122	0.04081145
AT1G02550	0.281516	0.0	0.0	0.0	0.0
AT1G02560	27.1802	64.5353	48.7486	75.5091	58.7722
AT1G02570	24.1486	0.184149	0.28883400000000004	0.348168	0.4183755
AT1G02575	2.30395	0.09756820000000001	0.34716199999999997	0.043376	0.05653425000000001
AT1G02580	0.406445	0.0336332	0.013191499999999998	0.0	0.010679335
AT1G02590	0.055966800000000004	0.0	0.0	0.0	0.0
AT1G02600	0.0	0.0	0.0	0.0	0.0
AT1G02610	14.2615	1.23574	4.02862	0.0973912	4.2347645
AT1G02620	0.0	0.0	0.0253898	0.0	0.0
AT1G02630	0.0	0.0	0.0	0.0	0.0
AT1G02640	0.366946	2.31066	9.48485	20.7466	6.903935
AT1G02650	2.66056	0.357069	0.7786649999999999	2.54276	0.7388680000000001
AT1G02660	11.9331	1.69904	9.69641	2.6935599999999997	5.094399999999999
AT1G02670	0.9319	0.612003	9.515939999999999	1.0373	0.7430555000000001
AT1G02680	6.07522	9.52334	12.6636	11.7897	9.962455
AT1G02681	0.204663	0.124275	0.777749	0.100707	0.2868915
AT1G02690	14.3866	20.945	13.2065	47.3877	28.146
AT1G02700	0.0727758	0.383929	0.389452	0.11898099999999999	0.4352
AT1G02710	0.0482687	0.9350149999999999	0.8754700000000001	0.393646	1.708658
AT1G02720	20.4702	17.1647	26.8517	10.1668	22.46665
AT1G02730	7.30925	7.76917	3.6400900000000003	17.2575	9.77078
AT1G02740	3.25828	3.0827400000000003	17.8109	5.02588	3.96629
AT1G02750	8.28923	5.77007	10.4304	5.09543	17.919175
AT1G02760	0.0	0.0	0.0	0.0	0.0
AT1G02770	0.0419289	0.0155894	4.2312199999999995	0.00971127	0.019780799999999998
AT1G02780	588.621	1082.67	452.009	1617.88	988.5885
AT1G02790	0.0	0.0	0.137214	0.0	0.0
AT1G02800	0.014569499999999999	0.022524900000000004	0.122672	0.250254	0.011186405
AT1G02810	63.5228	12.4142	33.8297	6.493469999999999	6.367655000000001
AT1G02813	0.21593099999999998	0.127139	0.19831500000000002	0.114257	1.00593245
AT1G02816	40.2827	82.5783	18.2515	11.2926	34.405
AT1G02820	0.524388	0.20983400000000002	0.98005	0.105701	0.250518
AT1G02830	0.0	0.0	0.0	0.166478	0.10845335
AT1G02840	58.0164	81.7643	75.7665	141.344	88.48955
AT1G02850	0.383416	30.9763	1.1619899999999999	0.40101	2.05805
AT1G02860	8.3195	5.23577	19.2568	5.76512	4.31466
AT1G02870	20.7651	25.8393	23.3853	87.8568	40.167100000000005
AT1G02880	52.3514	11.4634	75.3931	3.24664	20.76407
AT1G02890	23.4898	10.6992	41.7412	19.4538	19.8991
AT1G02900	29.9538	12.7671	2.99971	0.713271	189.49075000000002
AT1G02910	3.8306199999999997	2.73077	6.6644	5.57635	6.762705
AT1G02920	2.54944	0.753083	5.08026	0.0263972	0.701005
AT1G02930	9.46429	2.4387	9.45688	0.14866	1.75652
AT1G02940	0.0	0.0	0.0	0.0	0.0
AT1G02950	0.118539	2.00101	0.901897	0.163254	0.390547
AT1G02952	0.000266764	0.066317	0.004087899999999999	0.00314686	0.00037231449999999995
AT1G02960	5.96975	9.8385	9.85902	12.5087	8.82985
AT1G02965	0.0	0.0	0.0	0.0221303	0.01333465
AT1G02970	2.0462	7.7161800000000005	2.01983	7.87207	6.24472
AT1G02980	0.196189	0.202188	0.2764	0.211083	1.3005460000000002
AT1G02990	4.2691	5.40331	10.7959	7.6902800000000004	4.996205
AT1G03000	2.10454	5.29189	7.7122399999999995	9.47674	4.61445
AT1G03010	0.0471766	1.146	0.680229	12.3602	1.584605
AT1G03020	0.0	0.0	0.290389	0.0	0.022717400000000002
AT1G03022	0.0	0.0	0.0	0.0	0.0
AT1G03030	9.36026	14.1669	15.4143	11.0724	12.4312
AT1G03040	5.53798	23.2299	20.6061	11.987	47.85925
AT1G03050	0.021499400000000002	0.0259286	0.0600452	0.0282981	0.029188950000000005
AT1G03055	0.07777039999999999	0.0931566	0.206227	0.0625666	0.0953544
AT1G03060	11.0241	8.768930000000001	8.5876	12.4958	7.249935
AT1G03070	40.9558	9.258410000000001	19.0126	5.63823	7.22142
AT1G03080	18.6021	13.3647	17.7097	11.3772	22.1742
AT1G03090	3.94542	7.74795	15.5904	7.76243	9.710815
AT1G03100	0.8476530000000001	1.74931	1.6544400000000001	5.33346	2.19459
AT1G03103	0.101901	0.0367694	0.140487	0.0	0.06066384999999999
AT1G03106	0.9457129999999999	0.157149	0.30002199999999996	0.0383075	0.05269375
AT1G03110	11.6892	22.0795	13.91	49.7853	22.65775
AT1G03120	0.41713599999999995	0.488741	1.8005900000000001	1.53121	0.7763294999999999
AT1G03130	3.07743	1.08333	2.8224400000000003	1.69229	1.924455
AT1G03140	18.2183	28.7821	37.2843	45.6414	33.254349999999995
AT1G03150	18.1526	29.9317	17.4112	33.0376	26.4824
AT1G03160	1.70785	3.2555	9.741710000000001	4.43475	2.99885
AT1G03170	0.252309	0.35072600000000004	0.118414	0.0871633	0.37814600000000004
AT1G03180	7.055110000000001	10.6897	6.35195	11.6413	8.45143
AT1G03190	3.8234	7.861680000000001	8.13283	10.4135	6.8822849999999995
AT1G03200	0.0	0.0	1.04265	0.029970099999999996	0.0663675
AT1G03210	20.7594	77.3688	22.6964	11.5019	43.6748
AT1G03220	298.334	93.9264	469.86	43.5659	74.94355
AT1G03230	113.72200000000001	90.0384	251.9	35.5652	41.84495
AT1G03240	0.129769	0.0484811	0.384388	0.321312	0.1916387
AT1G03250	13.1525	16.8638	18.7659	22.4022	19.71535
AT1G03260	15.668	15.8525	20.3626	13.5038	13.8584
AT1G03270	4.370080000000001	3.97172	21.4783	4.96073	4.0211
AT1G03280	8.71491	13.2557	18.9643	20.5682	14.962950000000001
AT1G03290	14.7748	10.9488	52.3991	6.47221	11.905605000000001
AT1G03300	0.44905100000000003	0.766682	1.0423	3.09433	1.4486755
AT1G03310	0.806873	4.07599	7.574510000000001	2.2346	1.940705
AT1G03320	0.103773	0.048880400000000004	0.336439	0.07658580000000001	0.059681899999999996
AT1G03330	29.6621	52.6444	39.9654	81.2321	57.86185
AT1G03340	0.0101137	0.617358	0.08555560000000001	0.028524	0.12210885
AT1G03350	20.2397	37.8724	23.1095	39.75	26.9824
AT1G03360	11.8864	17.227999999999998	13.9182	51.3561	22.035
AT1G03365	4.08942	6.10264	8.39248	9.15029	5.95007
AT1G03370	16.9594	8.30296	16.4214	5.26662	8.230879999999999
AT1G03380	4.26727	4.20215	10.1443	4.72823	5.993785
AT1G03390	0.132169	0.166215	0.42539	0.110951	0.177535
AT1G03400	0.382963	0.214423	0.648238	0.0966614	0.3426665
AT1G03410	5.7607800000000005	3.23755	1.60755	0.429417	1.5178699999999998
AT1G03420	17.545	49.5276	17.9218	39.9954	39.20435
AT1G03430	4.92695	12.7941	11.1696	13.1598	16.20525
AT1G03440	0.21618800000000002	1.49878	0.670668	1.97783	4.04871
AT1G03445	0.00424875	0.021854	0.039356999999999996	0.0380895	0.06370995
AT1G03457	11.1844	9.55405	2.54846	1.44646	10.063725
AT1G03470	3.9547199999999996	3.23893	5.52604	3.9443300000000003	2.958685
AT1G03475	10.2908	19.012	16.3206	22.0249	18.78075
AT1G03490	0.0	0.0	0.152308	0.011769799999999999	0.0
AT1G03495	0.173396	0.0940316	0.766979	0.20256400000000002	0.0879712
AT1G03502	0.0	0.0	0.0	0.0	0.0
AT1G03506	0.0	0.0	0.0	0.0	0.0
AT1G03510	0.748246	1.04021	0.811451	2.92144	1.104075
AT1G03515	0.0	0.0	0.0	0.0	0.0
AT1G03520	14.7465	8.537460000000001	8.426210000000001	8.70758	9.43703
AT1G03530	7.21788	8.585510000000001	5.6446	36.8436	10.37298
AT1G03540	3.03113	0.9447610000000001	1.74325	3.1085	1.209932
AT1G03545	1.00896	0.593018	1.2823	2.4338599999999997	1.0240715
AT1G03550	31.415	1.6117700000000001	12.3337	2.55038	4.385960000000001
AT1G03560	2.9578900000000004	5.8725	3.66371	7.81393	4.93289
AT1G03570	0.0	0.0	0.0	0.0	0.0
AT1G03580	0.367933	0.14555	0.114641	0.154202	0.250972
AT1G03590	42.1976	39.2285	34.516999999999996	18.9887	25.12345
AT1G03600	0.9834	0.612222	1.56895	1.02531	0.431704
AT1G03610	40.5844	12.1579	23.3243	7.57132	11.560865
AT1G03620	0.0297293	0.0438167	0.0	0.0	0.037387750000000004
AT1G03630	0.00853226	0.116272	0.0199547	0.0316595	0.045223349999999995
AT1G03640	0.0	0.0	0.0	0.0	0.0
AT1G03650	1.7030599999999998	2.64067	1.33064	5.82955	3.758775
AT1G03660	2.06759	0.163963	0.195654	0.0977616	0.051436
AT1G03670	0.0	0.011711	0.139214	0.0	0.0
AT1G03680	3.43595	5.30034	14.6674	11.2435	8.17268
AT1G03687	6.39468	10.1977	8.0504	18.512999999999998	11.137175
AT1G03700	0.0928521	0.0	0.0545345	0.0416267	0.8417620000000001
AT1G03710	0.0	0.317242	0.22528800000000002	1.0084899999999999	0.1126633
AT1G03720	0.0	0.0	0.0186932	0.014724600000000001	0.0165162
AT1G03730	12.5496	9.57564	18.0232	8.93121	21.2738
AT1G03740	13.4943	3.6141699999999997	31.7961	2.09507	10.110945000000001
AT1G03743	0.0	0.0	0.0	0.0	0.0
AT1G03746	0.0	0.546628	0.0	0.344617	0.0
AT1G03750	2.4504799999999998	2.62109	5.118119999999999	3.82806	2.77485
AT1G03760	4.9572199999999995	5.28969	7.54332	13.6954	8.239230000000001
AT1G03770	3.7037699999999996	4.5145	11.1639	12.0211	8.019345000000001
AT1G03780	3.67058	4.8516699999999995	2.44513	27.631	8.780895000000001
AT1G03790	0.15174300000000002	0.06847	0.0717162	0.016263200000000002	0.6064849999999999
AT1G03800	0.048753899999999996	0.452135	0.83494	0.759917	3.35453
AT1G03810	0.0	0.0	0.0	0.0	0.01324695
AT1G03820	0.126276	0.502885	1.0211299999999999	8.13647	2.39727
AT1G03830	1.7441	4.04019	3.4628900000000002	10.3158	4.35896
AT1G03840	0.640976	22.0821	0.871033	10.1303	11.71635
AT1G03850	26.7604	3.3077300000000003	18.8565	0.522262	5.277375999999999
AT1G03860	47.4637	83.0131	41.5732	125.015	71.23085
AT1G03870	282.111	540.446	16.7904	47.3707	308.689
AT1G03880	0.051609800000000004	0.0	0.0	0.0	0.0066072349999999995
AT1G03890	0.0	0.0215745	0.0	0.0	0.0
AT1G03900	101.24600000000001	104.499	98.7057	78.4573	68.2877
AT1G03905	9.999089999999999	11.7437	10.2097	2.4056599999999997	14.068370000000002
AT1G03910	19.6249	25.5823	34.566	45.9921	28.0004
AT1G03920	0.813311	0.732999	3.03061	0.956851	38.78472
AT1G03930	3.8472199999999996	5.83014	8.963339999999999	8.577810000000001	8.19347
AT1G03935	0.0	0.0	0.0	0.0	0.0
AT1G03940	0.38502800000000004	0.15936199999999998	1.07918	0.45871000000000006	0.3367595
AT1G03950	7.11108	1.4378	5.20487	0.779755	3.9325039999999998
AT1G03960	1.91767	3.53741	7.492139999999999	6.95725	4.385925
AT1G03970	22.1327	13.569	41.9722	9.92689	18.10845
AT1G03980	2.4428400000000003	1.14136	2.33696	3.7294099999999997	1.5645350000000002
AT1G03982	0.320733	0.35310199999999997	1.31929	0.165471	0.25201599999999996
AT1G03990	2.54906	1.40038	5.02476	1.00461	1.803265
AT1G04000	28.138	17.0824	34.4742	14.3831	23.339550000000003
AT1G04010	7.63577	11.2175	14.9206	9.13921	6.186825
AT1G04020	5.0675300000000005	17.5371	6.269430000000001	21.6912	11.87713
AT1G04030	2.38912	3.37914	19.0751	15.2029	6.24207
AT1G04040	559.538	90.8138	18.6809	4.9656199999999995	171.37105
AT1G04050	1.32339	1.82129	3.71664	4.900919999999999	3.0237249999999998
AT1G04070	9.244580000000001	14.3822	10.1233	22.4444	14.964199999999998
AT1G04080	20.754	36.1147	47.2596	71.733	37.245149999999995
AT1G04090	0.697397	0.8650399999999999	2.31345	1.31294	0.9111925000000001
AT1G04100	6.34106	0.621912	23.1885	1.15194	4.979225
AT1G04110	0.8388	0.038227	1.29673	0.225462	0.37458899999999995
AT1G04120	33.5041	34.3758	27.279	28.8935	45.311949999999996
AT1G04130	6.11218	11.5868	8.351289999999999	19.6434	14.0015
AT1G04140	37.0353	53.4336	43.218999999999994	65.3066	43.728449999999995
AT1G04150	0.038882599999999996	0.131857	0.123674	4.26673	0.708434
AT1G04160	16.8909	2.49971	8.186910000000001	4.9338	2.97712
AT1G04170	53.8587	107.516	63.5895	170.734	87.5164
AT1G04171	0.131243	0.0	0.46687700000000004	0.126412	0.0
AT1G04180	40.3086	2.9072299999999998	50.7589	1.39903	5.17759
AT1G04190	19.0604	43.5909	25.5121	85.2255	41.5392
AT1G04200	21.9135	25.1876	32.5737	21.8809	15.78495
AT1G04210	17.3002	25.5719	29.905	41.1209	21.69125
AT1G04220	0.114324	0.054840599999999996	0.11081300000000001	0.06172819999999999	2.5262565
AT1G04230	4.31933	7.2468699999999995	12.2206	10.8651	8.80004
AT1G04240	2.3286700000000002	5.14206	13.2886	12.8212	6.6982349999999995
AT1G04250	187.669	47.2873	533.403	23.8263	74.70385
AT1G04260	16.0171	26.0007	31.5676	28.1976	24.0258
AT1G04270	385.75199999999995	797.3989999999999	296.469	1271.1	721.9275
AT1G04280	20.8459	1.46434	2.85863	0.282517	1.332381
AT1G04290	16.7493	24.3187	26.1678	12.4079	14.8392
AT1G04295	1.8641599999999998	2.21953	0.423537	1.85703	1.61534
AT1G04300	19.463	16.624000000000002	28.6161	23.8626	19.646050000000002
AT1G04310	2.16067	3.83894	12.520999999999999	5.6	3.88712
AT1G04320	0.0	0.0	0.0	0.0	0.0
AT1G04330	0.054900300000000006	0.185855	0.174974	0.096711	0.23080074999999997
AT1G04340	34.7676	81.7987	20.2808	79.7377	56.52159999999999
AT1G04350	0.0796114	0.0763702	0.0846188	0.0658058	0.1943336
AT1G04360	3.2267799999999998	11.2293	0.662664	0.621884	3.23344
AT1G04370	0.0	0.0	0.0	0.0	0.080426
AT1G04380	0.0726795	0.0158462	0.150732	0.08673639999999999	0.07991945
AT1G04390	3.27678	2.6001	5.52658	3.59855	2.845795
AT1G04400	11.4792	36.6332	30.4233	9.28539	27.5477
AT1G04410	783.125	1279.21	503.61	801.143	879.4185
AT1G04420	1.7039400000000002	2.59368	2.21181	4.0058	3.119275
AT1G04425	7.063560000000001	10.142999999999999	2.1059799999999997	34.4736	14.7326
AT1G04430	63.1667	164.907	29.7838	110.2	86.2725
AT1G04440	33.3017	25.3105	28.5179	15.2536	32.00005
AT1G04445	7.50258	0.219437	1.50492	0.43528999999999995	3.3521715
AT1G04450	0.0	0.0	0.015227899999999999	0.0	0.01206265
AT1G04457	0.137559	0.104724	0.0	0.199069	0.06525700000000001
AT1G04470	0.0142361	0.113883	0.0151142	0.0124005	0.0312524
AT1G04480	202.892	326.587	137.412	489.98900000000003	315.632
AT1G04490	3.32956	9.842839999999999	1.47581	0.122775	3.06391
AT1G04500	0.016386900000000003	0.0749968	0.0687834	0.00757486	0.040518149999999996
AT1G04501	0.0	0.0	0.0	0.0	0.0
AT1G04510	22.9976	44.8558	40.0176	87.3823	48.9465
AT1G04520	4.75685	73.289	6.40417	47.5707	43.271300000000004
AT1G04530	14.9585	19.9366	19.676	17.2629	19.980449999999998
AT1G04540	2.49067	6.0047	0.676941	6.515	2.5562500000000004
AT1G04550	0.812971	4.16932	4.48894	44.5298	9.32315
AT1G04555	4.26469	5.56962	5.30088	4.17279	5.43611
AT1G04560	0.29062	2.6412	0.5453319999999999	2.30254	0.648883
AT1G04570	1.3880000000000001	2.35158	4.58263	2.54756	2.4457050000000002
